"pi"
0.408632790294107
0.411282934586326
0.382712328645614
0.426511489970095
0.441403551677486
0.441403551677486
0.441403551677486
0.497023350893835
0.495145996331604
0.502813831785772
0.502813831785772
0.435574517630664
0.666296704421564
0.57936758657571
0.668030326805833
0.537536369725636
0.335542497958106
0.37503399908812
0.487727262473988
0.498643545238498
0.497559489666736
0.444982211893989
0.435839367758026
0.430714439367123
0.496810362014087
0.520015315830011
0.594339373954917
0.445420379547898
0.445420379547898
0.515313676064367
0.564386601470458
0.605954737270413
0.572296400156818
0.387714748158172
0.391597362472106
0.427274816538404
0.536310048807025
0.505715886888774
0.547733664485507
0.631196981530334
0.630856950986572
0.408900457464122
0.440359039657278
0.375183563855566
0.446550612374179
0.51411288325815
0.51411288325815
0.463057124292303
0.514672532572707
0.259186279232625
