"pi"
0.365924022176753
0.295600964185469
0.329727370728764
0.501847542534162
0.501847542534162
0.594201085799042
0.387054793612506
0.476434033263264
0.409902581191592
0.409902581191592
0.364210468296576
0.364210468296576
0.47468132329819
0.510765758105949
0.577851128316314
0.800002493904279
0.776943792735382
0.47150612432406
0.491305097559576
0.509443269414966
0.509567617448332
0.502787044910038
0.629542072255727
0.563475729904229
0.609026072812579
0.51220044325461
0.439195732288296
0.584211769100254
0.563505274452922
0.556990641230161
0.482140848019787
0.451972318839005
0.357582039521095
0.357582039521095
0.392449342487672
0.411871609007716
0.3370843053661
0.3370843053661
0.246682856606725
0.250763126051554
0.354807590042255
0.49010355305678
0.235559963676074
0.758627103634774
0.469743324504738
0.627326440819029
0.496554408141761
0.349325993294233
0.415292701335893
0.334339840605706
0.361278440132751
0.484318324778494
0.468599014442347
0.607474941847722
0.463690362418968
0.451592051244817
0.534839580478543
0.574960476836507
0.603110629163325
0.362619646723923
0.351607391569937
0.407641162137098
0.607619079063857
0.496353120858205
0.496353120858205
0.507456067257715
0.486380778441462
0.545337681826403
0.484995587981811
0.528575863867339
0.528575863867339
0.620434937747957
0.642557290119763
0.698241195752183
0.517450355156583
0.652560395774204
0.421032587799616
0.596653478999205
0.480747311551586
0.366074542669996
0.469794591241694
0.24574363978626
0.343361023839567
0.406618804657824
0.372986195500249
0.303930345060037
0.318484887267295
0.308970985981368
0.398029056113067
0.413252986787976
0.445658327372559
0.350706070139598
0.39336004589974
0.427077942015684
0.447937068878832
0.405358836193294
0.461406576490612
0.48094208609203
0.52881785900746
0.542792720018998
0.544772738668913
0.63244511727171
0.471483822553934
0.440864930202043
0.488120777238572
0.469517081084364
0.598706589599765
0.548346438285134
0.548346438285134
0.549317853896497
0.476452732577558
0.340574419900552
0.340574419900552
0.387464053851232
0.371541213609557
0.713656616440281
0.473004115255779
0.473004115255779
0.469678397218446
0.325206409694796
0.54319639282668
0.516984694782468
0.516984694782468
0.557777479241024
0.517496625763253
0.465871645824364
0.554598503605669
0.285121152334415
0.436411609787282
0.445487444490845
0.445487444490845
0.527724059873521
0.51224360098299
0.546227605476674
0.666350391226515
0.555640848751834
0.578746134801176
0.431228580868014
0.379886307350198
0.325437273470591
0.486999479645288
0.489427977105364
0.37069297467151
0.340987928426467
0.323853855601965
0.324339092816798
0.522844831091193
0.668008105112176
